sample	well	conc	GAP_conc	sensor_conc	date	fit	slope	intercept	percent_fit	k_est	f_plateau_est	cutoff_time	Time	raw_fluo	row	column	condition	buffer_background_fluo	fluorescence	mean_no_GAP_fluorescence	corrected_fluorescence	cal_slope	cal_intercept	product_conc
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	504	6425	G	1	20190207-PE1_WT-G1-5-0-20	5542	883	748.26	134.74	3.713e-4	0.1462813	0.1960355
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	508	6435	G	1	20190207-PE1_WT-G1-5-0-20	5548.5	886.5	748.26	138.24	3.713e-4	0.1462813	0.1975207
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	512	6465	G	1	20190207-PE1_WT-G1-5-0-20	5545.5	919.5	748.26	171.24	3.713e-4	0.1462813	0.2097736
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	516	6417	G	1	20190207-PE1_WT-G1-5-0-20	5513.5	903.5	748.26	155.24	3.713e-4	0.1462813	0.2038328
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	520	6432	G	1	20190207-PE1_WT-G1-5-0-20	5525	907	748.26	158.74	3.713e-4	0.1462813	0.2049467
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	524	6379	G	1	20190207-PE1_WT-G1-5-0-20	5510	869	748.26	120.74000000000001	3.713e-4	0.1462813	0.19083730000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	528	6467	G	1	20190207-PE1_WT-G1-5-0-20	5516	951	748.26	202.74	3.713e-4	0.1462813	0.2212839
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	532	6344	G	1	20190207-PE1_WT-G1-5-0-20	5514.5	829.5	748.26	81.24000000000001	3.713e-4	0.1462813	0.1763566
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	536	6412	G	1	20190207-PE1_WT-G1-5-0-20	5538.5	873.5	748.26	125.24000000000001	3.713e-4	0.1462813	0.1926938
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	540	6416	G	1	20190207-PE1_WT-G1-5-0-20	5531.5	884.5	748.26	136.24	3.713e-4	0.1462813	0.1967781
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	544	6410	G	1	20190207-PE1_WT-G1-5-0-20	5507	903	748.26	154.74	3.713e-4	0.1462813	0.20346150000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	548	6392	G	1	20190207-PE1_WT-G1-5-0-20	5472	920	748.26	171.74	3.713e-4	0.1462813	0.2097736
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	552	6376	G	1	20190207-PE1_WT-G1-5-0-20	5546	830	748.26	81.74000000000001	3.713e-4	0.1462813	0.1763566
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	556	6428	G	1	20190207-PE1_WT-G1-5-0-20	5571.5	856.5	748.26	108.24000000000001	3.713e-4	0.1462813	0.1863817
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	560	6401	G	1	20190207-PE1_WT-G1-5-0-20	5522.5	878.5	748.26	130.24	3.713e-4	0.1462813	0.1945503
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	564	6427	G	1	20190207-PE1_WT-G1-5-0-20	5520.5	906.5	748.26	158.24	3.713e-4	0.1462813	0.2049467
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	568	6362	G	1	20190207-PE1_WT-G1-5-0-20	5507.5	854.5	748.26	106.24000000000001	3.713e-4	0.1462813	0.1856391
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	572	6421	G	1	20190207-PE1_WT-G1-5-0-20	5495	926	748.26	177.74	3.713e-4	0.1462813	0.2120014
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	576	6412	G	1	20190207-PE1_WT-G1-5-0-20	5512.5	899.5	748.26	151.24	3.713e-4	0.1462813	0.20234760000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	580	6474	G	1	20190207-PE1_WT-G1-5-0-20	5479	995	748.26	246.74	3.713e-4	0.1462813	0.23762110000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	584	6446	G	1	20190207-PE1_WT-G1-5-0-20	5539.5	906.5	748.26	158.24	3.713e-4	0.1462813	0.2049467
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	588	6469	G	1	20190207-PE1_WT-G1-5-0-20	5507	962	748.26	213.74	3.713e-4	0.1462813	0.22536820000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	592	6471	G	1	20190207-PE1_WT-G1-5-0-20	5529.5	941.5	748.26	193.24	3.713e-4	0.1462813	0.2179422
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	596	6415	G	1	20190207-PE1_WT-G1-5-0-20	5536	879	748.26	130.74	3.713e-4	0.1462813	0.1945503
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	600	6475	G	1	20190207-PE1_WT-G1-5-0-20	5535.5	939.5	748.26	191.24	3.713e-4	0.1462813	0.2171996
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	604	6429	G	1	20190207-PE1_WT-G1-5-0-20	5494	935	748.26	186.74	3.713e-4	0.1462813	0.2153431
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	608	6371	G	1	20190207-PE1_WT-G1-5-0-20	5482.5	888.5	748.26	140.24	3.713e-4	0.1462813	0.1982633
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	612	6447	G	1	20190207-PE1_WT-G1-5-0-20	5478.5	968.5	748.26	220.24	3.713e-4	0.1462813	0.2279673
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	616	6449	G	1	20190207-PE1_WT-G1-5-0-20	5527.5	921.5	748.26	173.24	3.713e-4	0.1462813	0.21051620000000001
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	620	6410	G	1	20190207-PE1_WT-G1-5-0-20	5481.5	928.5	748.26	180.24	3.713e-4	0.1462813	0.2131153
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	624	6425	G	1	20190207-PE1_WT-G1-5-0-20	5511.5	913.5	748.26	165.24	3.713e-4	0.1462813	0.2075458
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	628	6474	G	1	20190207-PE1_WT-G1-5-0-20	5501	973	748.26	224.74	3.713e-4	0.1462813	0.2294525
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	632	6435	G	1	20190207-PE1_WT-G1-5-0-20	5523	912	748.26	163.74	3.713e-4	0.1462813	0.20680320000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	636	6439	G	1	20190207-PE1_WT-G1-5-0-20	5513	926	748.26	177.74	3.713e-4	0.1462813	0.2120014
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	640	6454	G	1	20190207-PE1_WT-G1-5-0-20	5501.5	952.5	748.26	204.24	3.713e-4	0.1462813	0.22202650000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	644	6456	G	1	20190207-PE1_WT-G1-5-0-20	5513.5	942.5	748.26	194.24	3.713e-4	0.1462813	0.2183135
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	648	6388	G	1	20190207-PE1_WT-G1-5-0-20	5492	896	748.26	147.74	3.713e-4	0.1462813	0.2008624
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	652	6423	G	1	20190207-PE1_WT-G1-5-0-20	5507	916	748.26	167.74	3.713e-4	0.1462813	0.2082884
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	656	6460	G	1	20190207-PE1_WT-G1-5-0-20	5533	927	748.26	178.74	3.713e-4	0.1462813	0.21237270000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	660	6419	G	1	20190207-PE1_WT-G1-5-0-20	5501.5	917.5	748.26	169.24	3.713e-4	0.1462813	0.20903100000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	664	6457	G	1	20190207-PE1_WT-G1-5-0-20	5519	938	748.26	189.74	3.713e-4	0.1462813	0.216457
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	668	6447	G	1	20190207-PE1_WT-G1-5-0-20	5484.5	962.5	748.26	214.24	3.713e-4	0.1462813	0.2257395
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	672	6454	G	1	20190207-PE1_WT-G1-5-0-20	5512	942	748.26	193.74	3.713e-4	0.1462813	0.2179422
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	676	6474	G	1	20190207-PE1_WT-G1-5-0-20	5529	945	748.26	196.74	3.713e-4	0.1462813	0.2190561
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	680	6481	G	1	20190207-PE1_WT-G1-5-0-20	5519	962	748.26	213.74	3.713e-4	0.1462813	0.22536820000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	684	6492	G	1	20190207-PE1_WT-G1-5-0-20	5467.5	1024.5	748.26	276.24	3.713e-4	0.1462813	0.2487601
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	688	6463	G	1	20190207-PE1_WT-G1-5-0-20	5487	976	748.26	227.74	3.713e-4	0.1462813	0.2305664
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	692	6464	G	1	20190207-PE1_WT-G1-5-0-20	5467.5	996.5	748.26	248.24	3.713e-4	0.1462813	0.2383637
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	696	6471	G	1	20190207-PE1_WT-G1-5-0-20	5497	974	748.26	225.74	3.713e-4	0.1462813	0.22982380000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	700	6443	G	1	20190207-PE1_WT-G1-5-0-20	5493	950	748.26	201.74	3.713e-4	0.1462813	0.22091260000000001
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	704	6470	G	1	20190207-PE1_WT-G1-5-0-20	5479.5	990.5	748.26	242.24	3.713e-4	0.1462813	0.2361359
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	708	6497	G	1	20190207-PE1_WT-G1-5-0-20	5508	989	748.26	240.74	3.713e-4	0.1462813	0.23539330000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	712	6410	G	1	20190207-PE1_WT-G1-5-0-20	5492.5	917.5	748.26	169.24	3.713e-4	0.1462813	0.20903100000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	716	6518	G	1	20190207-PE1_WT-G1-5-0-20	5489	1029	748.26	280.74	3.713e-4	0.1462813	0.2502453
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	720	6476	G	1	20190207-PE1_WT-G1-5-0-20	5478	998	748.26	249.74	3.713e-4	0.1462813	0.238735
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	724	6504	G	1	20190207-PE1_WT-G1-5-0-20	5494	1010	748.26	261.74	3.713e-4	0.1462813	0.2431906
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	728	6457	G	1	20190207-PE1_WT-G1-5-0-20	5467.5	989.5	748.26	241.24	3.713e-4	0.1462813	0.2357646
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	732	6454	G	1	20190207-PE1_WT-G1-5-0-20	5480	974	748.26	225.74	3.713e-4	0.1462813	0.22982380000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	736	6429	G	1	20190207-PE1_WT-G1-5-0-20	5493.5	935.5	748.26	187.24	3.713e-4	0.1462813	0.21571440000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	740	6460	G	1	20190207-PE1_WT-G1-5-0-20	5479	981	748.26	232.74	3.713e-4	0.1462813	0.23242290000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	744	6428	G	1	20190207-PE1_WT-G1-5-0-20	5492	936	748.26	187.74	3.713e-4	0.1462813	0.21571440000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	748	6437	G	1	20190207-PE1_WT-G1-5-0-20	5472	965	748.26	216.74	3.713e-4	0.1462813	0.22648210000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	752	6471	G	1	20190207-PE1_WT-G1-5-0-20	5521.5	949.5	748.26	201.24	3.713e-4	0.1462813	0.22091260000000001
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	756	6437	G	1	20190207-PE1_WT-G1-5-0-20	5533	904	748.26	155.74	3.713e-4	0.1462813	0.2038328
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	760	6499	G	1	20190207-PE1_WT-G1-5-0-20	5484.5	1014.5	748.26	266.24	3.713e-4	0.1462813	0.24504710000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	764	6488	G	1	20190207-PE1_WT-G1-5-0-20	5496.5	991.5	748.26	243.24	3.713e-4	0.1462813	0.23650720000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	768	6515	G	1	20190207-PE1_WT-G1-5-0-20	5465	1050	748.26	301.74	3.713e-4	0.1462813	0.2580426
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	772	6531	G	1	20190207-PE1_WT-G1-5-0-20	5470.5	1060.5	748.26	312.24	3.713e-4	0.1462813	0.2621269
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	776	6516	G	1	20190207-PE1_WT-G1-5-0-20	5465	1051	748.26	302.74	3.713e-4	0.1462813	0.25841390000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	780	6560	G	1	20190207-PE1_WT-G1-5-0-20	5484	1076	748.26	327.74	3.713e-4	0.1462813	0.2676964
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	784	6472	G	1	20190207-PE1_WT-G1-5-0-20	5483.5	988.5	748.26	240.24	3.713e-4	0.1462813	0.23539330000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	788	6488	G	1	20190207-PE1_WT-G1-5-0-20	5470	1018	748.26	269.74	3.713e-4	0.1462813	0.24616100000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	792	6521	G	1	20190207-PE1_WT-G1-5-0-20	5477	1044	748.26	295.74	3.713e-4	0.1462813	0.2558148
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	796	6487	G	1	20190207-PE1_WT-G1-5-0-20	5481	1006	748.26	257.74	3.713e-4	0.1462813	0.24170540000000001
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	800	6499	G	1	20190207-PE1_WT-G1-5-0-20	5501	998	748.26	249.74	3.713e-4	0.1462813	0.238735
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	804	6504	G	1	20190207-PE1_WT-G1-5-0-20	5476.5	1027.5	748.26	279.24	3.713e-4	0.1462813	0.249874
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	808	6542	G	1	20190207-PE1_WT-G1-5-0-20	5494	1048	748.26	299.74	3.713e-4	0.1462813	0.25730000000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	812	6443	G	1	20190207-PE1_WT-G1-5-0-20	5485	958	748.26	209.74	3.713e-4	0.1462813	0.223883
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	816	6538	G	1	20190207-PE1_WT-G1-5-0-20	5502	1036	748.26	287.74	3.713e-4	0.1462813	0.2528444
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	820	6487	G	1	20190207-PE1_WT-G1-5-0-20	5463	1024	748.26	275.74	3.713e-4	0.1462813	0.24838880000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	824	6517	G	1	20190207-PE1_WT-G1-5-0-20	5493	1024	748.26	275.74	3.713e-4	0.1462813	0.24838880000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	828	6449	G	1	20190207-PE1_WT-G1-5-0-20	5481	968	748.26	219.74	3.713e-4	0.1462813	0.22759600000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	832	6547	G	1	20190207-PE1_WT-G1-5-0-20	5468	1079	748.26	330.74	3.713e-4	0.1462813	0.2688103
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	836	6472	G	1	20190207-PE1_WT-G1-5-0-20	5444	1028	748.26	279.74	3.713e-4	0.1462813	0.249874
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	840	6513	G	1	20190207-PE1_WT-G1-5-0-20	5473	1040	748.26	291.74	3.713e-4	0.1462813	0.25432960000000004
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	844	6552	G	1	20190207-PE1_WT-G1-5-0-20	5482	1070	748.26	321.74	3.713e-4	0.1462813	0.2654686
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	848	6514	G	1	20190207-PE1_WT-G1-5-0-20	5458.5	1055.5	748.26	307.24	3.713e-4	0.1462813	0.2602704
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	852	6540	G	1	20190207-PE1_WT-G1-5-0-20	5479.5	1060.5	748.26	312.24	3.713e-4	0.1462813	0.2621269
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	856	6498	G	1	20190207-PE1_WT-G1-5-0-20	5489	1009	748.26	260.74	3.713e-4	0.1462813	0.24281930000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	860	6479	G	1	20190207-PE1_WT-G1-5-0-20	5451	1028	748.26	279.74	3.713e-4	0.1462813	0.249874
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	864	6496	G	1	20190207-PE1_WT-G1-5-0-20	5507	989	748.26	240.74	3.713e-4	0.1462813	0.23539330000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	868	6554	G	1	20190207-PE1_WT-G1-5-0-20	5491.5	1062.5	748.26	314.24	3.713e-4	0.1462813	0.2628695
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	872	6525	G	1	20190207-PE1_WT-G1-5-0-20	5472.5	1052.5	748.26	304.24	3.713e-4	0.1462813	0.2591565
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	876	6551	G	1	20190207-PE1_WT-G1-5-0-20	5474.5	1076.5	748.26	328.24	3.713e-4	0.1462813	0.2680677
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	880	6484	G	1	20190207-PE1_WT-G1-5-0-20	5492.5	991.5	748.26	243.24	3.713e-4	0.1462813	0.23650720000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	884	6559	G	1	20190207-PE1_WT-G1-5-0-20	5511	1048	748.26	299.74	3.713e-4	0.1462813	0.25730000000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	888	6517	G	1	20190207-PE1_WT-G1-5-0-20	5498.5	1018.5	748.26	270.24	3.713e-4	0.1462813	0.2465323
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	892	6517	G	1	20190207-PE1_WT-G1-5-0-20	5455.5	1061.5	748.26	313.24	3.713e-4	0.1462813	0.2624982
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	896	6545	G	1	20190207-PE1_WT-G1-5-0-20	5521.5	1023.5	748.26	275.24	3.713e-4	0.1462813	0.24838880000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	900	6478	G	1	20190207-PE1_WT-G1-5-0-20	5473.5	1004.5	748.26	256.24	3.713e-4	0.1462813	0.2413341
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	904	6483	G	1	20190207-PE1_WT-G1-5-0-20	5465	1018	748.26	269.74	3.713e-4	0.1462813	0.24616100000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	908	6549	G	1	20190207-PE1_WT-G1-5-0-20	5479	1070	748.26	321.74	3.713e-4	0.1462813	0.2654686
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	912	6518	G	1	20190207-PE1_WT-G1-5-0-20	5492	1026	748.26	277.74	3.713e-4	0.1462813	0.2491314
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	916	6518	G	1	20190207-PE1_WT-G1-5-0-20	5469.5	1048.5	748.26	300.24	3.713e-4	0.1462813	0.2576713
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	920	6568	G	1	20190207-PE1_WT-G1-5-0-20	5450	1118	748.26	369.74	3.713e-4	0.1462813	0.283291
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	924	6486	G	1	20190207-PE1_WT-G1-5-0-20	5483.5	1002.5	748.26	254.24	3.713e-4	0.1462813	0.2405915
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	928	6585	G	1	20190207-PE1_WT-G1-5-0-20	5430	1155	748.26	406.74	3.713e-4	0.1462813	0.29702910000000005
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	932	6531	G	1	20190207-PE1_WT-G1-5-0-20	5485	1046	748.26	297.74	3.713e-4	0.1462813	0.2565574
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	936	6509	G	1	20190207-PE1_WT-G1-5-0-20	5488.5	1020.5	748.26	272.24	3.713e-4	0.1462813	0.24727490000000002
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	940	6546	G	1	20190207-PE1_WT-G1-5-0-20	5491	1055	748.26	306.74	3.713e-4	0.1462813	0.2598991
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	944	6480	G	1	20190207-PE1_WT-G1-5-0-20	5494	986	748.26	237.74	3.713e-4	0.1462813	0.23427940000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	948	6524	G	1	20190207-PE1_WT-G1-5-0-20	5524	1e3	748.26	251.74	3.713e-4	0.1462813	0.2394776
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	952	6560	G	1	20190207-PE1_WT-G1-5-0-20	5505	1055	748.26	306.74	3.713e-4	0.1462813	0.2598991
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	956	6502	G	1	20190207-PE1_WT-G1-5-0-20	5492	1010	748.26	261.74	3.713e-4	0.1462813	0.2431906
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	960	6609	G	1	20190207-PE1_WT-G1-5-0-20	5440	1169	748.26	420.74	3.713e-4	0.1462813	0.3022273
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	964	6544	G	1	20190207-PE1_WT-G1-5-0-20	5478	1066	748.26	317.74	3.713e-4	0.1462813	0.2639834
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	968	6556	G	1	20190207-PE1_WT-G1-5-0-20	5459.5	1096.5	748.26	348.24	3.713e-4	0.1462813	0.2754937
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	972	6539	G	1	20190207-PE1_WT-G1-5-0-20	5487	1052	748.26	303.74	3.713e-4	0.1462813	0.2587852
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	976	6521	G	1	20190207-PE1_WT-G1-5-0-20	5489	1032	748.26	283.74	3.713e-4	0.1462813	0.2513592
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	980	6607	G	1	20190207-PE1_WT-G1-5-0-20	5450	1157	748.26	408.74	3.713e-4	0.1462813	0.2977717
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	984	6561	G	1	20190207-PE1_WT-G1-5-0-20	5504	1057	748.26	308.74	3.713e-4	0.1462813	0.26064170000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	988	6507	G	1	20190207-PE1_WT-G1-5-0-20	5468.5	1038.5	748.26	290.24	3.713e-4	0.1462813	0.2539583
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	992	6588	G	1	20190207-PE1_WT-G1-5-0-20	5487.5	1100.5	748.26	352.24	3.713e-4	0.1462813	0.27697890000000003
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	996	6565	G	1	20190207-PE1_WT-G1-5-0-20	5478	1087	748.26	338.74	3.713e-4	0.1462813	0.2717807
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	1e3	6562	G	1	20190207-PE1_WT-G1-5-0-20	5470.5	1091.5	748.26	343.24	3.713e-4	0.1462813	0.2736372
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	1004	6522	G	1	20190207-PE1_WT-G1-5-0-20	5482	1040	748.26	291.74	3.713e-4	0.1462813	0.25432960000000004
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	1008	6554	G	1	20190207-PE1_WT-G1-5-0-20	5495.5	1058.5	748.26	310.24	3.713e-4	0.1462813	0.2613843
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	1012	6572	G	1	20190207-PE1_WT-G1-5-0-20	5434	1138	748.26	389.74	3.713e-4	0.1462813	0.290717
PE1_WT	G1	5	0	20	20190207	lin	1e-4	0.131	1	NA	NA	NA	1016	6612	G	1	20190207-PE1_WT-G1-5-0-20	5497	1115	748.26	366.74	3.713e-4	0.1462813	0.2821771
